fel,0,0,0,0,0,0,-0.414642,-1.894158,-0.533440,12.834085,5.205205,23.588484,0.574020,-0.401439,0.506031,9.897417,9.547148,18.195660,1.499018,0.583490,0.669931,8.895879,5.114324,16.771049,0,0,0,0,0,0,
fel,0,0,0,0,0,0,0,0,0,0,0,0,1.134071,-0.586338,0.086626,15.073060,10.960640,7.167477,0,0,0,0,0,0,0,0,0,0,0,0,
fel,0,0,0,0,0,0,0,0,0,0,0,0,1.527892,-0.106275,0.808726,5.711727,5.682401,7.255367,0,0,0,0,0,0,0,0,0,0,0,0,
fel,0,0,0,0,0,0,0,0,0,0,0,0,1.202917,-0.482248,0.013537,6.611321,6.104300,7.865733,0,0,0,0,0,0,0,0,0,0,0,0,
fel,0,0,0,0,0,0,0,0,0,0,0,0,0.613374,-0.838051,-0.081288,7.175506,7.778419,6.484684,0,0,0,0,0,0,0,0,0,0,0,0,
fel,0,0,0,0,0,0,0,0,0,0,0,0,0.763327,-0.528490,0.484874,5.892081,6.823810,5.579564,0,0,0,0,0,0,0,0,0,0,0,0,
fel,0,0,0,0,0,0,1.016469,-1.074189,2.667067,-40.532669,80.570091,185.601288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
fel,0,0,0,0,0,0,1.896891,-1.155437,0.637653,69.749344,15.862771,-68.413803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
fel,0,0,0,0,0,0,1.080735,-1.432603,0.243585,-27.633738,-12.114567,20.916357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
fel,0,0,0,0,0,0,0.688160,-1.616510,-0.149135,5.520996,7.432399,8.704141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
fel,0,0,0,0,0,0,0.024760,-1.822961,-0.288846,7.406004,5.754260,7.992590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
fel,0,0,0,0,0,0,0,0,0,0,0,0,0.922043,-0.221420,0.576641,5.755816,6.855100,6.522890,0,0,0,0,0,0,0,0,0,0,0,0,
fel,0,0,0,0,0,0,0.712815,-1.180600,0.264464,6.611990,6.047832,6.784287,1.123703,-0.209450,0.358255,5.990578,5.715194,5.298721,0,0,0,0,0,0,0,0,0,0,0,0,
fel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
fel,0,0,0,0,0,0,0.307807,-1.580517,-0.320888,5.666296,9.305479,8.695433,1.289111,-0.591045,0.617521,5.046928,7.503765,7.372510,0,0,0,0,0,0,0,0,0,0,0,0,
fel,0,0,0,0,0,0,0.515716,-1.294615,-0.092668,7.891440,9.685246,10.197154,1.579091,-0.197664,1.089048,6.778474,7.221634,7.819602,1.949944,0.606473,1.124731,6.452999,6.213851,7.587270,0,0,0,0,0,0,
fel,0,0,0,0,0,0,0.526115,-1.239921,-0.127750,9.236910,9.325635,9.138899,1.925335,-0.193823,0.591838,7.232265,7.641627,6.577821,2.143558,0.602864,0.780496,7.178988,7.334841,7.277465,0,0,0,0,0,0,
fel,0,0,0,0,0,0,0.659178,-0.803831,0.424952,8.387324,7.826649,7.134024,1.528611,0.003829,1.152990,6.072859,6.608277,6.932617,1.844484,0.697260,1.346646,6.934723,6.920257,7.504517,0,0,0,0,0,0,
fel,0,0,0,0,0,0,1.083661,-0.394549,0.618341,6.583366,6.684394,7.293341,1.967922,0.415653,1.574105,6.456501,5.508683,6.144459,2.297719,1.150016,1.874234,7.160501,5.384934,7.045240,0,0,0,0,0,0,
fel,0,0,0,0,0,0,1.176157,-0.369899,0.694094,5.374109,-6.503855,-5.828410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
fel,0,0,0,0,0,0,0.619453,-3.375727,-3.728698,-13.769728,-12.783661,-14.550099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
fel,0,0,0,0,0,0,-4.504947,-9.181774,-3.585262,15.578197,94.205742,31.839046,-3.775584,-9.090433,-2.909119,8.012641,96.078392,35.774002,0,0,0,0,0,0,0,0,0,0,0,0,
fel,0,0,0,0,0,0,-1.129016,-4.296062,0.707602,14.989188,112.126740,47.422462,-0.351787,-3.857472,1.236520,16.908951,114.940948,54.323551,-0.732644,-3.124259,0.495586,10.333364,104.953194,76.838844,0,0,0,0,0,0,
fel,0,0,0,0,0,0,1.981382,1.378454,4.059225,21.489910,123.839058,83.861588,2.807652,2.376337,6.327929,25.141344,127.528435,103.353600,1.795752,2.952197,7.534018,42.290195,135.052902,83.989761,0,0,0,0,0,0,
fel,0,0,0,0,0,0,4.387632,6.356630,9.913991,42.216484,141.571533,94.319420,4.404301,7.733465,12.921481,56.387901,134.090485,98.365852,4.807869,7.485863,11.642010,41.153404,94.434517,71.500862,0,0,0,0,0,0,
fel,0,0,0,0,0,0,5.832255,9.234912,12.230818,45.674385,52.018017,54.035160,5.937504,10.281125,14.347564,51.559124,43.254662,42.218204,4.603068,8.385060,12.729733,41.279953,19.980427,41.877209,0,0,0,0,0,0,
fel,0,0,0,0,0,0,6.792748,10.637741,15.105803,39.232944,-24.623808,16.309448,6.932023,10.265213,14.580940,30.913637,-23.748716,11.068154,4.854404,8.471407,13.500788,26.662420,-53.319530,7.487713,0,0,0,0,0,0,
fel,0,0,0,0,0,0,7.309380,5.926617,10.170954,8.673881,-82.952751,-9.997006,7.278644,5.831971,11.620710,6.311615,-78.258072,5.133283,0,0,0,0,0,0,0,0,0,0,0,0,
fel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.814666,-0.980793,2.054273,8.191314,-100.084808,-16.770344,0,0,0,0,0,0,
fel,0,0,0,0,0,0,2.933178,-4.372705,1.085173,-25.202858,-123.368217,-81.254875,4.617777,-1.825815,0.357211,-5.187651,-102.103836,-63.816444,4.270114,-0.654093,1.159075,-5.956294,-106.264580,-108.076942,0,0,0,0,0,0,
fel,0,0,0,0,0,0,4.073308,-6.359728,-8.424085,-40.412731,-140.351700,-136.656403,2.940825,-5.059240,-7.652311,-32.260155,-129.453934,-119.245094,5.072260,-2.739834,-6.625158,-66.696068,-141.861145,-132.206573,0,0,0,0,0,0,
